ax,ay,az,label
-0.9446,0.1123,0.0527,walking
-1.0278,0.1035,0.0629,walking
-1.1118,0.0928,0.0809,walking
-1.0912,0.0306,0.0664,walking
-1.1184,0.0231,0.0569,walking
-1.1509,0.0311,0.0576,walking
-1.0051,-0.0387,0.0408,walking
-0.9949,-0.0129,0.0337,walking
-1.0093,0.0697,0.0413,walking
-0.8912,0.0146,0.0211,walking
-0.9229,0.0343,0.0188,walking
-0.9907,0.0596,0.0183,walking
-0.9248,-0.0156,-0.0171,walking
-0.9241,-0.0327,-0.0222,walking
-1.0029,0.0314,-0.0034,walking
-0.9253,-0.0032,-0.0360,walking
-0.9822,0.0612,-0.0092,walking
-0.9298,0.0453,-0.0011,walking
-0.9608,0.0389,-0.0033,walking
-1.1058,0.0947,0.0294,walking
-1.1537,0.0771,0.0514,walking
-1.1393,0.0072,0.0813,walking
-1.1791,0.0018,0.1224,walking
-1.2231,0.0208,0.1510,walking
-1.2339,0.0461,0.1687,walking
-0.9541,-0.0447,0.1320,walking
-0.8970,-0.0433,0.1179,walking
-1.0315,0.1198,0.1462,walking
-0.9126,0.1140,0.1423,walking
-0.9355,0.1146,0.1460,walking
-0.9429,0.1270,0.1420,walking
-0.9098,0.0892,0.0902,walking
-0.8514,0.0378,0.0247,walking
-0.8403,0.0399,0.0052,walking
-0.8479,0.0636,-0.0045,walking
-0.8795,0.1001,0.0170,walking
-0.9244,0.1234,0.0465,walking
-0.9368,0.1168,0.0500,walking
-0.9684,0.0839,0.0337,walking
-1.0425,0.0698,0.0283,walking
-1.0985,0.0542,0.0402,walking
-1.1195,0.0450,0.0513,walking
-1.0996,0.0310,0.0663,walking
-1.0776,0.0360,0.0659,walking
-0.9963,0.0146,0.0370,walking
-0.9318,-0.0026,0.0032,walking
-0.9866,0.0396,0.0044,walking
-1.0487,0.0769,0.0270,walking
-0.9371,-0.0013,0.0134,walking
-0.8549,-0.0502,-0.0238,walking
-0.9728,0.0391,-0.0156,walking
-0.9404,0.0430,-0.0178,walking
-0.8812,0.0029,-0.0116,walking
-0.9565,0.0609,0.0396,walking
-0.9843,0.0394,0.0609,walking
-1.0115,0.0120,0.0706,walking
-1.0536,0.0151,0.0862,walking
-1.0306,-0.0249,0.0945,walking
-1.0198,-0.0372,0.1053,walking
-1.1001,0.0343,0.1338,walking
-1.1351,0.0581,0.1521,walking
-1.0756,0.0121,0.1538,walking
-0.9537,-0.0464,0.1262,walking
-0.9121,-0.0159,0.1077,walking
-0.9797,0.0825,0.1166,walking
-0.9879,0.1154,0.1211,walking
-1.0022,0.1327,0.1337,walking
-0.9615,0.1028,0.1230,walking
-0.8663,0.0353,0.0713,walking
-0.9427,0.0964,0.0483,walking
-0.9832,0.1409,0.0488,walking
-0.9120,0.1006,0.0439,walking
-0.8740,0.0769,0.0487,walking
-0.8947,0.1140,0.0490,walking
-0.9022,0.1171,0.0381,walking
-0.9797,0.1499,0.0303,walking
-1.0626,0.1694,0.0413,walking
-1.0957,0.1124,0.0530,walking
-1.0737,0.0603,0.0466,walking
-1.0515,0.0159,0.0204,walking
-1.2216,0.0747,0.0508,walking
-1.2073,0.0979,0.0417,walking
-1.0604,0.0159,0.0171,walking
-1.0690,0.0515,0.0186,walking
-1.0736,0.1189,0.0330,walking
-0.9340,0.0417,-0.0087,walking
-0.9133,0.0649,-0.0281,walking
-0.8745,0.0559,-0.0454,walking
-0.8375,0.0378,-0.0609,walking
-0.8805,0.0441,-0.0487,walking
-1.0085,0.0881,-0.0126,walking
-1.0055,0.0223,0.0032,walking
-1.0867,0.0159,0.0295,walking
-1.1519,0.0232,0.0563,walking
-1.2166,0.0231,0.0869,walking
-1.1509,-0.0193,0.0981,walking
-1.1168,-0.0094,0.1155,walking
-1.1329,0.0388,0.1376,walking
-1.1123,0.0820,0.1573,walking
-0.9657,0.0398,0.1448,walking
-0.7522,-0.0605,0.0974,walking
-1.0077,0.0698,0.1223,walking
-0.9344,0.1282,0.1207,walking
-0.9363,0.0697,0.0929,walking
-1.0215,0.1760,0.1136,walking
-0.9159,0.1158,0.1028,walking
-0.9828,0.1643,0.1251,walking
-0.3796,0.0187,0.3682,walking
-0.8398,-0.1909,-0.2378,walking
-0.7998,0.9576,0.0847,walking
-1.1067,-0.1647,-0.0245,walking
-1.5016,0.0673,0.1195,walking
-1.2451,-0.0436,0.1710,walking
-0.9847,-0.1776,0.1080,walking
-1.1997,0.0410,0.1283,walking
-1.2747,0.1589,0.0999,walking
-1.0496,0.0591,0.0404,walking
-0.8918,-0.0444,-0.0081,walking
-1.1116,0.1217,0.0829,walking
-1.1658,0.1511,0.1246,walking
-1.1062,0.1198,0.1249,walking
-0.8984,0.0349,0.0746,walking
-1.0502,0.1372,0.0634,walking
-1.0028,0.1931,0.0602,walking
-0.9153,0.1592,0.0587,walking
-0.9100,0.1586,0.0763,walking
-0.8921,0.1598,0.1077,walking
-0.9381,0.1714,0.1427,walking
-0.8546,0.0770,0.1292,walking
-0.9352,0.0714,0.1219,walking
-0.9884,0.1155,0.1302,walking
-0.9567,0.0565,0.1162,walking
-0.9353,0.0419,0.1338,walking
-0.9531,0.0699,0.1775,walking
-0.8876,0.0303,0.1592,walking
-0.9266,0.0101,0.1472,walking
-0.9254,-0.0004,0.1400,walking
-0.8694,0.0217,0.1123,walking
-0.8579,0.0690,0.0963,walking
-0.8860,0.1001,0.0875,walking
-0.8856,0.0844,0.0759,walking
-0.8647,0.0476,0.0333,walking
-0.9338,0.0647,0.0051,walking
-0.9906,0.0720,-0.0010,walking
-1.0005,0.0599,-0.0027,walking
-0.9604,0.0315,-0.0063,walking
-0.9470,0.0248,-0.0051,walking
-1.0663,0.0818,0.0194,walking
-1.1285,0.1141,0.0420,walking
-1.0247,0.0426,0.0341,walking
-1.0255,0.0203,0.0397,walking
-1.1660,0.1360,0.0919,walking
-1.1310,0.1295,0.0973,walking
-1.1423,0.1161,0.1036,walking
-1.0527,0.0785,0.1016,walking
-0.9945,0.0530,0.0708,walking
-1.0240,0.1205,0.0887,walking
-0.9966,0.1180,0.0845,walking
-0.8352,0.0352,0.0511,walking
-0.8118,0.0420,0.0262,walking
-0.9548,0.1948,0.0500,walking
-0.7356,0.1246,0.0316,walking
-0.6907,0.0963,0.0157,walking
-0.9424,0.2187,0.0782,walking
-0.9833,0.1901,0.0864,walking
-1.0354,0.0404,0.0696,walking
-1.2030,0.0503,0.1014,walking
-1.1941,0.0042,0.1066,walking
-1.1567,-0.0676,0.1018,walking
-1.1520,-0.0481,0.1254,walking
-1.1860,0.0616,0.1599,walking
-1.1626,0.1101,0.1654,walking
-1.0347,0.0835,0.1638,walking
-0.8773,0.0411,0.1520,walking
-0.8848,0.0835,0.1414,walking
-0.9845,0.1520,0.1183,walking
-0.9783,0.1290,0.0645,walking
-0.9232,0.0546,0.0060,walking
-0.9882,0.0719,0.0046,walking
-1.0543,0.1079,0.0278,walking
-0.9996,0.0618,-0.0002,walking
-0.9385,0.0516,0.0126,walking
-0.8571,0.0531,-0.0195,walking
-0.9080,0.1006,-0.0365,walking
-0.9244,0.1379,-0.0304,walking
-0.9702,0.1113,-0.0013,walking
-0.9879,0.0981,0.0369,walking
-1.0004,0.0824,0.0663,walking
-1.0162,0.1044,0.0942,walking
-1.0840,0.1700,0.1099,walking
-1.1587,0.2228,0.1343,walking
-1.1539,0.2094,0.1848,walking
-0.9882,0.1073,0.1854,walking
-0.9237,0.0404,0.1829,walking
-1.0632,0.1633,0.2012,walking
-0.8878,0.0576,0.0981,walking
-0.7903,-0.0231,0.0201,walking
-0.9197,0.0607,0.0438,walking
-0.9839,0.1045,0.0809,walking
-0.8113,-0.0249,0.0426,walking
-0.9683,0.0480,0.0590,walking
-1.0364,0.0792,0.0670,walking
-0.9567,-0.0056,0.0350,walking
-0.9977,-0.0122,0.0612,walking
-1.0745,0.0431,0.1254,walking
-1.0264,0.0315,0.1523,walking
-1.0209,0.0342,0.1624,walking
-1.1866,0.1216,0.1912,walking
-1.1287,0.0892,0.1735,walking
-0.8716,-0.0769,0.0830,walking
-0.8792,-0.0621,0.0569,walking
-1.0708,0.1085,0.0757,walking
-1.0688,0.1162,0.0510,walking
-1.0665,0.1079,0.0345,walking
-1.0208,0.0818,0.0203,walking
-0.9690,0.0598,-0.0140,walking
-0.9213,0.0580,-0.0293,walking
-0.9127,0.0879,-0.0443,walking
-0.9130,0.1255,-0.0394,walking
-0.8722,0.1123,-0.0323,walking
-0.8765,0.1057,-0.0170,walking
-0.8898,0.1029,0.0237,walking
-0.8335,0.0602,0.0284,walking
-0.9897,0.1249,0.0677,walking
-1.1600,0.1820,0.1293,walking
-1.2487,0.1490,0.1758,walking
-1.2041,0.0948,0.1913,walking
-1.0559,-0.0043,0.1674,walking
-1.0338,0.0212,0.1398,walking
-0.9150,0.0673,0.1057,walking
-0.8463,0.0723,0.0736,walking
-0.8246,0.1384,0.0978,walking
-0.7262,0.1187,0.1111,walking
-0.7168,0.1093,0.0951,walking
-0.7416,0.1068,0.0618,walking
-0.7888,0.0837,0.0258,walking
-0.8534,0.0602,0.0187,walking
-1.0714,0.0956,0.0757,walking
-1.0934,0.0308,0.1133,walking
-0.9974,-0.0686,0.0988,walking
-0.9897,-0.0519,0.0900,walking
-1.0791,0.0486,0.0972,walking
-1.0958,0.1141,0.1049,walking
-0.9681,0.0454,0.0981,walking
-0.9686,0.0743,0.1227,walking
-0.9619,0.0621,0.0875,walking
-1.0684,0.0974,0.0631,walking
-1.0651,0.0798,0.0231,walking
-0.9471,-0.0062,-0.0367,walking
-0.9681,0.0238,-0.0258,walking
-0.9902,0.0798,0.0101,walking
-0.8746,0.0587,0.0160,walking
-0.8314,0.0781,0.0110,walking
-0.8625,0.1349,0.0234,walking
-0.8212,0.1151,0.0212,walking
-0.7775,0.0806,0.0310,walking
-0.7924,0.0918,0.0679,walking
-0.8480,0.1023,0.0951,walking
-0.8790,0.0935,0.1000,walking
-0.9502,0.0981,0.1046,walking
-0.9457,0.0697,0.1047,walking
-1.0090,0.0912,0.1288,walking
-1.0588,0.1093,0.1575,walking
-1.0514,0.0886,0.1559,walking
-1.0554,0.1128,0.1560,walking
-1.1572,0.1339,0.1608,walking
-1.2686,0.1360,0.1722,walking
-1.0338,0.0062,0.1034,walking
-0.9093,-0.0175,0.0610,walking
-0.9330,0.1044,0.0680,walking
-0.9873,0.1606,0.0588,walking
-0.8781,0.1173,0.0253,walking
-0.7399,0.0405,-0.0175,walking
-0.7087,0.0203,-0.0594,walking
-0.8125,0.0875,-0.0486,walking
-0.7771,0.0444,-0.0613,walking
-0.8982,0.0710,-0.0326,walking
-0.9983,0.1017,0.0135,walking
-1.1200,0.0607,0.0577,walking
-1.2684,0.0304,0.1047,walking
-1.2496,-0.0277,0.1069,walking
-1.2229,-0.0497,0.0983,walking
-1.2173,0.0110,0.1129,walking
-1.2612,0.1383,0.1418,walking
-1.2225,0.2040,0.1555,walking
-1.1095,0.1982,0.1547,walking
-0.9482,0.1683,0.1451,walking
-0.7822,0.1407,0.1149,walking
-0.7716,0.1819,0.0924,walking
-0.6699,0.1740,0.0587,walking
-0.5946,0.1323,0.0293,walking
-0.6047,0.1351,0.0270,walking
-0.6346,0.1215,0.0446,walking
-0.8060,0.1421,0.0789,walking
-1.0493,0.1671,0.1138,walking
-1.3151,0.1757,0.1760,walking
-1.3417,0.1106,0.1985,walking
-1.2714,-0.0107,0.1676,walking
-1.2443,-0.0442,0.1284,walking
-1.2014,0.0464,0.1024,walking
-1.0443,0.0713,0.0391,walking
-0.9650,0.0967,0.0261,walking
-0.9148,0.1351,0.0704,walking
-0.8694,0.1377,0.0804,walking
-0.8379,0.1035,0.0206,walking
-0.8400,0.0902,-0.0336,walking
-0.9290,0.0839,-0.0880,walking
-1.0469,0.0548,-0.0997,walking
-1.1637,0.0292,-0.0707,walking
-1.3507,0.0465,0.0448,walking
-1.4419,0.0977,0.1035,walking
-1.2864,0.0500,0.1379,walking
-1.2372,0.0973,0.1482,walking
-1.2786,0.2258,0.1558,walking
-1.0771,0.1865,0.1029,walking
-0.8827,0.0994,0.0668,walking
-0.8151,0.1206,0.1010,walking
-0.8799,0.1857,0.1674,walking
-0.7422,0.1581,0.1702,walking
-0.6162,0.0980,0.1298,walking
-0.6711,0.1442,0.0978,walking
-0.6608,0.1550,0.0742,walking
-0.5867,0.0620,0.0422,walking
-0.7288,0.1104,0.1025,walking
-0.8121,0.1155,0.1375,walking
-0.8887,0.0892,0.1405,walking
-0.9437,0.0710,0.1293,walking
-1.1458,0.1169,0.1473,walking
-1.3021,0.1523,0.1754,walking
-1.2441,0.0883,0.1473,walking
-1.3018,0.0663,0.1355,walking
-1.2606,0.0521,0.1300,walking
-1.2511,0.0476,0.0874,walking
-1.1256,0.0569,0.0492,walking
-1.0856,0.0798,0.0380,walking
-0.9736,0.1049,0.0127,walking
-0.7069,0.0205,-0.0394,walking
-0.7941,0.1171,-0.0330,walking
-0.7512,0.1246,-0.0367,walking
-0.7419,0.0913,-0.0585,walking
-0.8817,0.1195,-0.0675,walking
-1.1321,0.1676,-0.0204,walking
-1.1985,0.0775,0.0117,walking
-1.1964,0.0240,0.0200,walking
-1.2729,0.0049,0.0555,walking
-1.4551,0.0946,0.1090,walking
-1.4666,0.1597,0.1355,walking
-1.3756,0.1838,0.1467,walking
-1.3881,0.2297,0.1729,walking
-1.3621,0.2844,0.2234,walking
-1.0568,0.1763,0.1812,walking
-0.9755,0.1458,0.1472,walking
-0.9608,0.2130,0.1709,walking
-0.8397,0.1825,0.1539,walking
-0.5745,0.0842,0.0852,walking
-0.5725,0.1248,0.0975,walking
-0.5280,0.1140,0.1080,walking
-0.5881,0.1542,0.1287,walking
-0.5542,0.1261,0.1229,walking
-0.6162,0.0848,0.0989,walking
-0.7993,0.1130,0.1117,walking
-1.0342,0.1152,0.1532,walking
-1.3071,0.1305,0.2008,walking
-1.4036,0.0957,0.2075,walking
-1.4905,0.0421,0.1776,walking
-1.4900,0.0121,0.1235,walking
-1.3098,-0.0490,0.0547,walking
-1.2708,0.0089,0.0426,walking
-1.2607,0.1898,0.0906,walking
-1.1268,0.2397,0.1128,walking
-0.9481,0.2067,0.1045,walking
-0.8317,0.1959,0.0535,walking
-0.7687,0.1846,-0.0049,walking
-0.8445,0.1940,-0.0394,walking
-0.8649,0.1996,-0.1173,walking
-0.9104,0.1482,-0.1372,walking
-0.9445,0.1129,-0.1438,walking
-1.0376,0.0894,-0.0826,walking
-1.0919,0.1040,-0.0630,walking
-1.1777,0.1106,0.0181,walking
-1.4109,0.2118,0.1239,walking
-1.4490,0.2236,0.1755,walking
-1.3281,0.1504,0.1569,walking
-1.2358,0.1155,0.1421,walking
-1.3430,0.2352,0.1958,walking
-1.3392,0.2533,0.2435,walking
-1.2695,0.2308,0.2467,walking
-1.1012,0.1687,0.2443,walking
-0.9432,0.1322,0.2523,walking
-0.7651,0.1096,0.2007,walking
-0.6649,0.1168,0.2178,walking
-0.6277,0.1403,0.1973,walking
-0.5461,0.1154,0.1375,walking
-0.6045,0.1382,0.1221,walking
-0.7375,0.1499,0.1289,walking
-0.7919,0.1132,0.1301,walking
-0.9274,0.1005,0.1539,walking
-1.1658,0.1412,0.1886,walking
-1.3887,0.1682,0.1888,walking
-1.3134,0.0712,0.1145,walking
-1.2434,-0.0016,0.0504,walking
-1.3198,0.0356,0.0568,walking
-1.5319,0.2124,0.1375,walking
-1.3132,0.1578,0.0925,walking
-0.9950,0.0570,-0.0094,walking
-1.0150,0.1624,0.0369,walking
-1.0116,0.2174,0.0516,walking
-0.8827,0.1863,-0.0042,walking
-0.8064,0.1406,-0.0757,walking
-0.9386,0.1968,-0.0933,walking
-1.0155,0.2017,-0.1055,walking
-1.0013,0.1481,-0.0999,walking
-1.0560,0.0969,-0.0452,walking
-1.2095,0.1497,0.0323,walking
-1.1935,0.1122,0.0432,walking
-1.1503,0.0685,0.0087,walking
-1.2378,0.1107,0.0355,walking
-1.3199,0.1780,0.1123,walking
-1.2880,0.1937,0.1753,walking
-1.3102,0.2461,0.2404,walking
-1.2417,0.2517,0.2731,walking
-1.0453,0.2120,0.2549,walking
-0.8829,0.1688,0.2062,walking
-0.7407,0.1478,0.1611,walking
-0.7253,0.1732,0.1566,walking
-0.6171,0.1288,0.1489,walking
-0.6034,0.1111,0.1254,walking
-0.7029,0.1508,0.2058,walking
-0.7244,0.1292,0.2085,walking
-0.7487,0.0905,0.1539,walking
-0.8325,0.0946,0.1395,walking
-1.0979,0.1740,0.1918,walking
-1.2820,0.2288,0.2357,walking
-1.2867,0.1182,0.1659,walking
-1.4017,0.0793,0.0951,walking
-1.4908,0.1005,0.0974,walking
-1.2968,0.0399,0.0348,walking
-1.2335,0.0314,-0.0095,walking
-1.2053,0.1176,0.0034,walking
-1.0935,0.1770,0.0187,walking
-0.9375,0.1588,-0.0034,walking
-0.8512,0.1786,-0.0046,walking
-0.8126,0.1832,-0.0127,walking
-0.8673,0.2236,-0.0283,walking
-0.9344,0.2412,-0.0184,walking
-0.8702,0.1483,-0.0625,walking
-0.9039,0.1080,-0.0762,walking
-1.0339,0.1311,-0.0299,walking
-1.0370,0.0931,-0.0106,walking
-1.2070,0.1616,0.0587,walking
-1.3356,0.2460,0.1233,walking
-1.3312,0.2499,0.1599,walking
-1.2097,0.1812,0.1602,walking
-1.2180,0.1935,0.1930,walking
-1.1780,0.2034,0.2123,walking
-1.1421,0.2043,0.2037,walking
-1.1278,0.2006,0.2087,walking
-0.9016,0.1006,0.1436,walking
-0.8463,0.0918,0.1113,walking
-0.8073,0.1471,0.1624,walking
-0.7017,0.1217,0.1394,walking
-0.7065,0.1627,0.1146,walking
-0.7344,0.2129,0.1405,walking
-0.7650,0.2123,0.1215,walking
-0.8289,0.1595,0.1045,walking
-1.0929,0.2142,0.1317,walking
-1.1123,0.1646,0.1292,walking
-1.0468,0.0460,0.0696,walking
-1.2284,0.1090,0.0811,walking
-1.1720,0.1320,0.1046,walking
-1.0062,0.0350,0.0382,walking
-1.0261,0.0837,0.0150,walking
-1.1987,0.2404,0.0848,walking
-0.9249,0.0741,0.0319,walking
-0.9561,0.0869,0.0479,walking
-1.0752,0.1772,0.1003,walking
-0.9940,0.1147,0.0480,walking
-0.8032,0.0067,-0.0236,walking
-0.8722,0.0615,0.0060,walking
-0.9985,0.1425,0.0715,walking
-0.9365,0.1023,0.0768,walking
-0.9095,0.0557,0.0576,walking
-0.9434,0.0878,0.0701,walking
-0.9231,0.0521,0.0175,walking
-1.3876,0.2780,0.1227,walking
-1.4313,0.2987,0.2130,walking
-1.1382,0.0730,0.1460,walking
-1.0909,0.0592,0.1390,walking
-1.3047,0.2314,0.1644,walking
-1.2250,0.2380,0.1125,walking
-1.0581,0.1681,0.0797,walking
-1.0446,0.1807,0.0851,walking
-1.0330,0.2306,0.1178,walking
-0.8680,0.1678,0.0535,walking
-0.8276,0.1892,0.0096,walking
-0.8254,0.2206,-0.0098,walking
-0.8788,0.2509,-0.0178,walking
-0.8959,0.2402,0.0098,walking
-0.8917,0.1497,0.0205,walking
-1.1085,0.2118,0.0951,walking
-1.1353,0.1807,0.1172,walking
-1.0896,0.0696,0.0829,walking
-1.1287,0.0531,0.1042,walking
-1.1128,0.0516,0.1285,walking
-1.0984,0.0800,0.1594,walking
-1.0446,0.1045,0.1769,walking
-0.9128,0.0842,0.1487,walking
-0.8925,0.1198,0.1499,walking
-0.8937,0.1471,0.1698,walking
-0.7684,0.0651,0.1229,walking
-0.7477,0.0424,0.0920,walking
-0.8352,0.1132,0.1040,walking
-0.8641,0.1173,0.0842,walking
-0.9321,0.1268,0.0852,walking
-0.9019,0.0729,0.0848,walking
-0.9240,0.0565,0.0870,walking
-0.9784,0.0902,0.1110,walking
-1.0498,0.1261,0.1083,walking
-1.0724,0.1373,0.1003,walking
-1.1002,0.1361,0.0886,walking
-1.1638,0.1550,0.0896,walking
-1.1649,0.1377,0.0708,walking
-1.2363,0.1495,0.0514,walking
-1.1708,0.1201,0.0159,walking
-0.9479,0.0345,-0.0399,walking
-0.8341,0.0050,-0.0717,walking
-0.9961,0.1979,0.0420,walking
-0.9677,0.2397,0.0706,walking
-0.9194,0.2018,0.0507,walking
-0.9546,0.2083,0.0669,walking
-0.9445,0.1490,0.0715,walking
-0.9448,0.1013,0.0697,walking
-0.9183,0.0815,0.0829,walking
-0.8240,0.0446,0.0753,walking
-0.8396,0.1068,0.0935,walking
-0.9148,0.1865,0.1285,walking
-0.9572,0.2083,0.1558,walking
-1.0255,0.2097,0.1774,walking
-1.0999,0.1747,0.1906,walking
-1.1140,0.1145,0.1539,walking
-1.1025,0.0844,0.1259,walking
-1.1510,0.1093,0.1337,walking
-1.1454,0.1354,0.1486,walking
-0.9463,0.0939,0.1313,walking
-0.9402,0.1559,0.1689,walking
-0.9500,0.2246,0.1803,walking
-0.8643,0.1858,0.1138,walking
-0.8274,0.1515,0.0664,walking
-0.8679,0.1438,0.0337,walking
-0.9271,0.1445,0.0283,walking
-0.8785,0.1005,0.0022,walking
-0.8962,0.0964,-0.0226,walking
-0.9969,0.1614,0.0004,walking
-1.0060,0.1549,0.0027,walking
-1.0486,0.1355,0.0043,walking
-1.1442,0.1530,0.0494,walking
-1.0723,0.0781,0.0461,walking
-1.0388,0.0409,0.0404,walking
-1.1652,0.1172,0.0955,walking
-1.2739,0.1809,0.1350,walking
-0.9149,0.0364,0.0876,walking
-0.7460,-0.0240,0.0522,walking
-0.9351,0.1415,0.1289,walking
-1.0406,0.2681,0.2015,walking
-0.8500,0.1686,0.1511,walking
-0.8376,0.1226,0.1234,walking
-0.9243,0.1709,0.1578,walking
-0.8948,0.1056,0.1240,walking
-0.8694,0.0577,0.0924,walking
-0.9706,0.1099,0.1212,walking
-0.9158,0.0796,0.1147,walking
-0.8849,0.0701,0.1012,walking
-0.9515,0.1477,0.1263,walking
-0.9030,0.1105,0.0741,walking
-1.0116,0.1722,0.0944,walking
-1.0640,0.1903,0.1140,walking
-1.1462,0.1796,0.1151,walking
-1.1443,0.1509,0.1101,walking
-1.0503,0.0955,0.0565,walking
-0.9760,0.0862,0.0593,walking
-1.0378,0.1500,0.0881,walking
-1.0270,0.1794,0.0967,walking
-0.8892,0.1083,0.0392,walking
-0.8368,0.1115,0.0193,walking
-0.7898,0.1118,-0.0074,walking
-0.8022,0.1305,-0.0172,walking
-0.8230,0.1515,-0.0109,walking
-0.9558,0.1963,0.0096,walking
-0.9786,0.1713,0.0446,walking
-0.9403,0.1041,0.0356,walking
-1.0541,0.1158,0.0769,walking
-1.1514,0.1466,0.1128,walking
-1.0896,0.0865,0.0975,walking
-1.0828,0.0756,0.1118,walking
-1.2299,0.1410,0.1475,walking
-1.3354,0.1860,0.1831,walking
-0.9004,-0.0186,0.0707,walking
-0.8623,0.0012,0.0542,walking
-1.0736,0.2227,0.1709,walking
-0.9873,0.2305,0.1559,walking
-0.8325,0.1398,0.1060,walking
-0.7799,0.1354,0.0853,walking
-0.8004,0.1646,0.0957,walking
-0.7914,0.1394,0.0736,walking
-0.8387,0.1572,0.0924,walking
-0.8835,0.1494,0.1044,walking
-0.9583,0.1416,0.1139,walking
-1.0527,0.1506,0.1205,walking
-1.0520,0.1249,0.1064,walking
-1.0616,0.0983,0.0842,walking
-1.1270,0.1262,0.0912,walking
-1.0522,0.1044,0.0807,walking
-1.0764,0.1295,0.0836,walking
-1.1538,0.2163,0.1123,walking
-0.7721,0.0619,0.0219,walking
-0.7092,0.0524,-0.0087,walking
-1.0356,0.2842,0.1018,walking
-0.9484,0.2366,0.1219,walking
-0.8760,0.0842,0.0709,walking
-0.9915,0.1447,0.1375,walking
-0.9476,0.0709,0.0709,walking
-0.8679,0.0400,0.0280,walking
-0.8253,0.0720,-0.0120,walking
-0.8551,0.1367,-0.0095,walking
-0.8682,0.1531,0.0168,walking
-0.8932,0.1310,0.0424,walking
-0.9740,0.1510,0.0968,walking
-0.8914,0.0641,0.0116,walking
-1.0841,0.1333,0.0269,walking
-1.3263,0.2197,0.1213,walking
-1.2118,0.0920,0.1460,walking
-1.1938,0.0521,0.1398,walking
-0.9989,0.0217,0.1278,walking
-0.9591,0.0726,0.0745,walking
-1.0391,0.2256,0.1096,walking
-1.0145,0.2389,0.1042,walking
-0.8696,0.1458,0.1080,walking
-0.8688,0.1582,0.1377,walking
-0.8119,0.1260,0.1012,walking
-0.8286,0.1542,0.0735,walking
-0.8024,0.1665,0.0741,walking
-0.7434,0.1466,0.0682,walking
-0.7087,0.1344,0.0764,walking
-0.8494,0.1927,0.1069,walking
-1.0641,0.2275,0.1451,walking
-1.1716,0.2074,0.1587,walking
-1.0717,0.0759,0.1248,walking
-1.1561,0.0380,0.1053,walking
-1.6992,0.3529,0.2396,walking
-1.0187,0.0582,0.1066,walking
-0.7086,-0.1122,-0.0204,walking
-0.9023,0.1357,0.1017,walking
-0.9561,0.3038,0.1587,walking
-0.9180,0.2582,0.1212,walking
-0.8418,0.2203,0.0999,walking
-0.8539,0.1639,0.0428,walking
-0.8652,0.1383,0.0060,walking
-0.8340,0.0737,-0.0487,walking
-0.9508,0.0985,-0.0449,walking
-1.0413,0.1663,0.0243,walking
-0.9984,0.1110,0.0339,walking
-1.1224,0.1425,0.0900,walking
-1.2336,0.1975,0.1669,walking
-1.0767,0.0564,0.0890,walking
-1.0444,0.0184,0.0537,walking
-1.1897,0.0865,0.0760,walking
-1.3016,0.1548,0.1364,walking
-0.8578,-0.0460,0.0388,walking
-0.7881,-0.0264,0.0156,walking
-0.9606,0.1471,0.1002,walking
-1.1254,0.3094,0.1641,walking
-1.0377,0.2428,0.1392,walking
-0.9750,0.1639,0.1261,walking
-0.9316,0.1010,0.1289,walking
-0.9456,0.0886,0.1213,walking
-0.9283,0.1116,0.1288,walking
-0.8781,0.1149,0.1134,walking
-0.8816,0.1597,0.1172,walking
-0.9299,0.1954,0.1221,walking
-1.0259,0.2350,0.1439,walking
-1.0819,0.2421,0.1393,walking
-0.8815,0.0958,0.0592,walking
-0.8202,0.0521,0.0276,walking
-1.2256,0.2798,0.1642,walking
-1.0942,0.2245,0.1903,walking
-0.5579,-0.0942,0.0077,walking
-0.8445,0.1121,0.0883,walking
-1.1539,0.3373,0.2194,walking
-1.0342,0.2552,0.1887,walking
-0.7557,-0.0045,0.0601,walking
-0.9027,0.1014,0.0723,walking
-0.8868,0.1118,0.0389,walking
-0.8398,0.0865,-0.0133,walking
-0.8953,0.1471,-0.0061,walking
-0.9583,0.1915,0.0109,walking
-0.8608,0.1160,-0.0148,walking
-0.9087,0.1255,-0.0062,walking
-1.1731,0.2308,0.0664,walking
-1.1184,0.1443,0.0742,walking
-0.9313,-0.0048,0.0032,walking
-1.2234,0.1011,0.0206,walking
-1.2821,0.1357,0.0487,walking
-0.8859,-0.0757,-0.0443,walking
-1.1283,-0.0258,-0.0046,walking
-1.3586,0.2308,0.2173,walking
-1.2654,0.2354,0.1915,walking
-0.9039,0.0896,0.1062,walking
-0.8744,0.1215,0.0743,walking
-1.1943,0.3390,0.2461,walking
-0.7454,0.1637,0.1890,walking
-0.7239,0.0516,0.1183,walking
-0.9255,0.2186,0.2207,walking
-1.0468,0.2734,0.2172,walking
-0.8574,0.0690,0.0847,walking
-0.9579,0.0793,0.1158,walking
-1.0422,0.1449,0.1737,walking
-0.9540,0.0686,0.1255,walking
-1.0741,0.1077,0.1062,walking
-1.3644,0.3304,0.2373,walking
-1.1146,0.2177,0.1737,walking
-0.7375,-0.0370,0.0393,walking
-0.9041,0.1637,0.1442,walking
-0.9657,0.2227,0.1324,walking
-0.9302,0.1787,0.0742,walking
-0.9608,0.1650,0.0681,walking
-1.0104,0.1396,0.0625,walking
-0.8716,0.0630,0.0021,walking
-0.8458,0.0493,-0.0574,walking
