ax,ay,az,label
-0.0875,0.0608,1.0071,idle
-0.0754,0.0680,0.9592,idle
-0.0790,0.0651,0.9833,idle
-0.0898,0.0483,0.9851,idle
-0.0823,0.0682,1.0050,idle
-0.0854,0.0574,0.9904,idle
-0.0875,0.0510,0.9771,idle
-0.0828,0.0581,0.9874,idle
-0.0941,0.0411,1.0143,idle
-0.0820,0.0647,0.9648,idle
-0.0825,0.0537,1.0382,idle
-0.0714,0.0712,0.9314,idle
-0.0771,0.0444,0.9800,idle
-0.0808,0.0402,1.0308,idle
-0.0737,0.0515,0.9535,idle
-0.0725,0.0500,0.9922,idle
-0.0702,0.0619,1.0310,idle
-0.0686,0.0469,1.0193,idle
-0.0641,0.0510,1.0065,idle
-0.0579,0.0508,0.8998,idle
-0.0621,0.0428,0.9927,idle
-0.0630,0.0330,0.9486,idle
-0.0594,0.0413,1.0150,idle
-0.0573,0.0428,0.9878,idle
-0.0565,0.0510,1.0068,idle
-0.0601,0.0541,0.9739,idle
-0.0577,0.0574,1.0112,idle
-0.0609,0.0455,1.0154,idle
-0.0574,0.0698,1.0081,idle
-0.0608,0.0460,0.9504,idle
-0.0618,0.0516,1.0067,idle
-0.0597,0.0496,1.0247,idle
-0.0562,0.0477,0.9691,idle
-0.0588,0.0569,1.0013,idle
-0.0614,0.0466,0.9855,idle
-0.0667,0.0558,0.9613,idle
-0.0719,0.0594,1.0673,idle
-0.0663,0.0436,0.9351,idle
-0.0643,0.0481,1.0338,idle
-0.0641,0.0454,0.9939,idle
-0.0641,0.0519,0.9768,idle
-0.0624,0.0509,0.9945,idle
-0.0615,0.0548,0.9841,idle
-0.0668,0.0289,1.0189,idle
-0.0579,0.0741,1.0098,idle
-0.0524,0.0745,0.9779,idle
-0.0588,0.0536,0.9666,idle
-0.0557,0.0642,1.0046,idle
-0.0579,0.0341,0.9817,idle
-0.0588,0.0535,0.9766,idle
-0.0602,0.0613,1.0077,idle
-0.0626,0.0457,0.9669,idle
-0.0491,0.0554,0.9745,idle
-0.0508,0.0459,0.9825,idle
-0.0557,0.0616,0.9985,idle
-0.0548,0.0529,0.9913,idle
-0.0486,0.0966,0.9996,idle
-0.0505,0.0944,0.9518,idle
-0.0559,0.0758,1.0011,idle
-0.0587,0.0791,1.0363,idle
-0.0630,0.0612,0.9946,idle
-0.0659,0.0610,1.0365,idle
-0.0598,0.0656,0.9451,idle
-0.0701,0.0441,0.9667,idle
-0.0704,0.0729,1.0288,idle
-0.0676,0.0566,0.9679,idle
-0.0601,0.0576,0.9768,idle
-0.0571,0.0538,0.9696,idle
-0.0619,0.0577,0.9982,idle
-0.0616,0.0547,0.9943,idle
-0.0640,0.0601,0.9760,idle
-0.0704,0.0609,1.0076,idle
-0.0643,0.0654,0.9739,idle
-0.0548,0.0841,0.9431,idle
-0.0566,0.0996,1.0009,idle
-0.0618,0.0886,1.0195,idle
-0.0608,0.0985,1.0247,idle
-0.0552,0.0858,0.9829,idle
-0.0613,0.0610,0.9501,idle
-0.0647,0.0569,0.9769,idle
-0.0624,0.0542,1.0269,idle
-0.0704,0.0514,0.9231,idle
-0.0792,0.0638,1.0018,idle
-0.0764,0.0538,1.0179,idle
-0.0680,0.0453,0.9655,idle
-0.0642,0.0505,0.9843,idle
-0.0621,0.0760,1.0188,idle
-0.0593,0.0906,1.0085,idle
-0.0590,0.0953,0.9926,idle
-0.0608,0.1058,0.9858,idle
-0.0634,0.0997,1.0242,idle
-0.0695,0.0569,0.9612,idle
-0.0736,0.0629,0.9943,idle
-0.0754,0.0616,1.0641,idle
-0.0647,0.0469,0.9429,idle
-0.0670,0.0419,0.9602,idle
-0.0792,0.0488,0.9850,idle
-0.0762,0.0564,1.0105,idle
-0.0599,0.0587,0.9344,idle
-0.0659,0.0879,1.0066,idle
-0.0674,0.0903,1.0261,idle
-0.0645,0.0562,0.9867,idle
-0.0717,0.0560,1.0098,idle
-0.0751,0.0698,0.9746,idle
-0.0664,0.0635,0.9902,idle
-0.0623,0.0576,0.9606,idle
-0.0657,0.0618,0.9790,idle
-0.0670,0.0557,1.0083,idle
-0.0692,0.0463,0.9786,idle
-0.0660,0.0610,0.9740,idle
-0.0691,0.0581,0.9834,idle
-0.0819,0.0562,1.0165,idle
-0.0828,0.0510,0.9940,idle
-0.0697,0.0582,0.9966,idle
-0.0707,0.0603,0.9880,idle
-0.0709,0.0701,1.0101,idle
-0.0670,0.0566,0.9622,idle
-0.0640,0.0463,0.9757,idle
-0.0696,0.0541,0.9724,idle
-0.0686,0.0537,0.9164,idle
-0.0830,0.0184,1.0120,idle
-0.0925,0.0356,1.0942,idle
-0.0874,0.0360,0.9913,idle
-0.0819,0.0446,0.9884,idle
-0.0815,0.0576,1.0188,idle
-0.0829,0.0430,0.9707,idle
-0.0780,0.0438,0.9532,idle
-0.0762,0.0555,1.0139,idle
-0.0791,0.0492,0.9569,idle
-0.0822,0.0421,0.9761,idle
-0.0811,0.0471,0.9901,idle
-0.0883,0.0364,1.0156,idle
-0.0908,0.0413,1.0179,idle
-0.0830,0.0504,0.9733,idle
-0.0818,0.0594,0.9957,idle
-0.0863,0.0557,1.0278,idle
-0.0789,0.0586,1.0044,idle
-0.0745,0.0479,0.9283,idle
-0.0820,0.0547,1.0026,idle
-0.0811,0.0535,1.0006,idle
-0.0786,0.0479,0.9746,idle
-0.0754,0.0668,0.9448,idle
-0.0769,0.0844,0.9771,idle
-0.0875,0.0668,1.0592,idle
-0.0900,0.0406,0.9670,idle
-0.0839,0.0592,0.9966,idle
-0.0869,0.0482,0.9811,idle
-0.0961,0.0482,0.9897,idle
-0.0924,0.0671,1.0088,idle
-0.0929,0.0385,1.0178,idle
-0.0806,0.0710,0.9760,idle
-0.0803,0.0608,0.9586,idle
-0.0889,0.0516,1.0116,idle
-0.0852,0.0598,0.9814,idle
-0.0845,0.0518,0.9647,idle
-0.0844,0.0627,0.9856,idle
-0.0911,0.0504,1.0156,idle
-0.0884,0.0414,0.9771,idle
-0.0863,0.0477,0.9705,idle
-0.0931,0.0530,1.0007,idle
-0.0922,0.0505,1.0109,idle
-0.0780,0.0636,0.9480,idle
-0.0760,0.0710,0.9717,idle
-0.0906,0.0576,1.0243,idle
-0.0944,0.0374,0.9983,idle
-0.0894,0.0409,0.9309,idle
-0.0929,0.0471,1.0157,idle
